조사연도,조사분기,구분,업종,지수항목,지수
2024,1,전망,커피 전문점,식재료,122.92
2024,1,전망,기타 비알코올 음료점업,식재료,118.59
2024,1,전망,한식 음식점업,고용,98.65
2024,1,전망,한식 일반음식점업,고용,98.67
2024,1,전망,한식 면요리 전문점,고용,99.01
2024,1,전망,한식 육류요리 전문점,고용,98.51
2024,1,전망,한식 해산물요리 전문점,고용,98.53
2024,1,전망,외국식 음식점업,고용,98.36
2024,1,전망,중식 음식점업,고용,98.94
2024,1,전망,일식 음식점업,고용,97.57
2024,1,전망,서양식 음식점업,고용,97.87
2024,1,전망,기타 외국식 음식점업,고용,99.25
2024,1,전망,기관 구내식당업,고용,99.81
2024,1,전망,출장 음식 서비스업,고용,99.63
2024,1,전망,기타 간이 음식점업,고용,99.21
2024,1,전망,제과점업,고용,98.51
2024,1,전망,"피자, 햄버거, 샌드위치 및 유사 음식점업",고용,99.37
2024,1,전망,치킨 음식점업,고용,98.73
2024,1,전망,김밥 및 기타 간이 음식점업,고용,99.58
2024,1,전망,간이음식 포장판매 전문점,고용,100.76
2024,1,전망,주점업,고용,98.74
2024,1,전망,일반 유흥주점업,고용,99.08
2024,1,전망,무도 유흥주점업,고용,98
2024,1,전망,생맥주 전문점,고용,98.46
2024,1,전망,기타 주점업,고용,98.65
2024,1,전망,비알코올음료점업,고용,98.44
2024,1,전망,커피 전문점,고용,98.21
2024,1,전망,기타 비알코올 음료점업,고용,99.54
