product_id,content,sentiment,sentiment_label
1000060790087,냉이 맛이 좋아요.,0,0
1000552428426,"지인이 추천해줘서 처음 사먹어본 밀키트제품 
간편하니 맛도 좋더라구요~! 
외식비덜 들어갈듯해요
자주애용할게요",1,1
1000552428426,맛있어요 맛있어요.,1,1
1000552428426,잘받았습니다 많이 파세요,2,2
1000552428426,감편하고 좋았습니다,2,2
1000552428426,맛잇엇으면 좋겟어요,2,2
1000552428426,가격대비 가성비 굿,2,2
1000552428426,좋아요좋아효좋아용ㅎ,2,2
1000552428426,늘 이용하는 제품이예요,2,2
1000552428426,가격만 아니면 맛은 좋습니다.,0,0
1000552428426,잘받았습니다 감사합니다,2,2
1000552428426,행사할때  구매했어요,2,2
1000552428426,간편하고 맛있어서 자주 애용합니다.,0,0
1000552428426,기대반걱정반이었는데 맛있어요~재구매할것 같아요,2,2
1000552428426,피코크 우삼겹 순두부,2,2
1000552428426,너무 인위적인맛이에요,2,2
1000552428426,바쁜일 있을 때 최고죠,2,2
1000552428426,맛있어요~세번째 주문하나봐요,2,2
1000552428426,매번 이곳에서 구매합니다,2,2
1000552428426,맛있어요 ㅎㅎ 국물맛이 좋아요,2,2
1000552428426,잘 받았습니다...,2,2
1000552428426,항상 잘 이용하고있어요~,2,2
1000552428426,상품 그대로 잘 왔어요 감사합니다,2,2
1000552428426,만족합니다 또 구매예정이에요,2,2
1000552428426,잘 먹었어요  ㅎㅎ,2,2
1000552428426,맛있고 간편해서 종종 시켜먹어요,2,2
1000552428426,저는 여기에 일반 두부도 같이 넣어 끓이거든요 야채도 듬뿍 더넣고 그럼 훌륭한 두부찌개가 된답니다^^,1,1
1000552428426,맛있어용 간 살짝더하면 최고에요,2,2
1000552428426,너무너무 마음에 듭니다~~,2,2
1000552428426,조리도 쉽고 맛도 괜찮아서 자주 사먹어요,2,2
1000552428426,이런 음식도 집에서 먹을 수 있네요.,0,0
1000552428426,자주이용하는제품입니다,2,2
1000552428426,좋아요 맘에들어요 맛있어요,2,2
1000552428426,좋아요~좋아요~좋아요~좋아요~,2,2
1000552428426,순두부찌개는 밀키트 아니고서는 어렵지않나 합니다. 우삼겹이 젤 맛있어요,0,0
1000552428426,빨리와서 좋았어요.,1,1
1000552428426,좋아뇨 건편하고 굿구샤,2,2
1000552428426,맛있어서 재구매의사 있습니다,2,2
1000552428426,믿고 먹는 피코크 맛있어요,2,2
1000552428426,정말 음식점에서 먹는 듯한 맛이에요,2,2
1000552428426,좋아요.  만족합니다.,0,0
1000552428426,우삼겹도 나쁘지않네요,2,2
1000552428426,좋은 상품입니다. 추천합니다.,1,1
1000552428426,우삼겹이 들어가면 뭐든 맛있지만 피코크 밀키트는 최고인거 같습니다.,1,1
1000552428426,맛있어서 항상 주문합니다.,0,0
1000552428426,간편한 조리식품 좋아요,2,2
1000552428426,"맛있게 잘 먹었어요 
배송도 잘 왔어요",2,2
1000552428426,"맛있고 푸짐해요 단, 생각보다는 좀 매워요",2,2
1000552428426,기대 이상으로 맛있었어요,2,2
1000552428426,우삽겹 들어 있어서 맛이 좋아용 재구매 재구매해여,2,2
1000552428426,"사실 밀키트는 비싸다는 생각에 구매 하기 망설였는데, 이것저것 다 합치면 밀키느 하나 구매하는게 저렴하더라고요 ㅎㅎ 잘 구매했고 맛있게 잘 먹었습니다",2,2
1000552428426,할인값이면 구매각ㅡㅡ,2,2
1000552428426,어제먹으려고 주문한건데..배송이 늦어서 오늘 저녁으로.. 맛있을것같아여.,2,2
1000552428426,좋아요 늘 사는제품이에요,2,2
1000552428426,"누구든지 반하는 맛
대박상품으로 추천합니다
밀키트에 이런일이  ㅋㅋ
매번 사는 밀키트 추천합니다",1,1
1000552428426,요즘 날씨에 국물 땡기는 날~,2,2
1000552428426,반찬으로 좋아요~ 맛있습니다,2,2
1000552428426,간편하고 맛있어요~ 달걀 풀었는데 맛있네요,2,2
1000552428426,가성비 최고예요 맛있습니다^^,2,2
1000552428426,자취할때필요해서 저렴하게구매했어요~~,2,2
1000552428426,뚝딱 끓여 먹을수 있어 좋아요. 맛있음,1,1
1000552428426,쓱에서 주문하는 밀키트가 제일 편리한 것 같아요,2,2
1000552428426,캠핑 때 가져가서 잘 먹었습니다,2,2
1000552428426,조리도 간편하고 재료도 싱싱하고 맛도있네요,2,2
1000552428426,"쓱배송덕에 편히 받아서 맛나게 먹고 있네요
배송기사님들 감사감사",1,1
1000552428426,자주 구매하고 있어요,2,2
1000552428426,항상 주문해서 먹어요,2,2
1000552428426,맛있어요 자주구매해요,2,2
1000552428426,행사해서 샀어요 가성비가 좋은 제품 입니다,2,2
1000552428426,간편하게 먹을 수 있어서 좋으네요,2,2
1000552428426,약간 느끼하지만 맛은 있어요,2,2
1000552428426,맛있구 한 끼 잘 먹었어요,2,2
1000552428426,간편하고 맛있어요. 행사라 저렴하게 구입했어요.,0,0
1000552428426,기대했는데 그냥 그랫어요ㅠ,2,2
1000552428426,늘 믿고 사는거예요 만족합니다,2,2
1000552428426,얼큰하지는 않네요 맛은 좋아요,2,2
1000552428426,"자주구매하는 상품입니다
믿고 사는 쓱배송",2,2
1000552428426,순두부 맛있게 잘 먹을게요,2,2
1000552428426,간편하게 먹을수있어 좋아요,2,2
1000552428426,1번 먹을만 합니다.,0,0
1000552428426,자주이용하는제품입니다,2,2
1000552428426,잘받았습니다 감사합니다,2,2
1000552428426,맛있게 잘 먹었어요,2,2
1000552428426,이거 진짜 괜찮은 것 같아요!,2,2
1000552428426,맛있네요....매콥해요,2,2
1000552428426,정말 맛있어요~~~,2,2
1000552428426,반찬없을때 간편식으로 좋아요,2,2
1000552428426,맛있어요ᆢ최고예요~~,2,2
1000552428426,자주 구매합니다~~,2,2
1000552428426,순두부찌개 마싯음 ㅎㅎ 집에서 못끓이는 찌개는 밀키트로 먹자구요,1,1
1000552428426,방학때 필수품 쟁여놔야죠~ 맛있어요,2,2
1000552428426,간편하고 그냥 그래요,2,2
1000552428426,"유통기한 4월 12일까지인 2일밖에 안남은거 주시고
까보니 역시 채소들 흐물흐물 냄새나고 고기도 냄새나고
다시는 안사요",1,1
1000552428426,순두부찌개 넘 좋아요,2,2
1000552428426,"더운데 고생하셨습니다. 감사드리고요 
많이 애용할게요",1,1
1000552428426,맛있어요!!!! 고기가 더 많았으면 좋뎃지만,2,2
1000552428426,간편하고 맛있어요 강추,2,2
1000552428426,"좋아요 저렴하게 잘구매했어용
너무 좋아서 매번 구매하고 있습니다
다음에 재 구매할게요!",2,2
1000552428426,"저렴한 가격에 잘 구입했습니다~
재구매 예정이요",2,2
1000552428426,맛나게 잘 먹었습니다 신선하고 좋아요,2,2
1000552428426,순두부찌개는 밀키트 아니고서는 어렵지않나 합니다. 우삼겹이 젤 맛있어요,0,0
1000552428426,맛있어요!!!! 고기가 더 많았으면 좋뎃지만,2,2
1000552428426,"오 생각보다 매콤해요 
물 넣으라는대로 넣다가 제 입에는 좀 싱거운거같아서
국간장 넣어서 먹엇어요 ㅎㅎ 제가 좀 짜게 먹나봐요 ㅎㅎ
전체적으로 맛잇엇어요 재주문 의향있습니당",1,1
1000552428426,좋아요~~자주 구매하게 되는 제품!!,0,0
1000552428426,좋은상품 배송해주셔서 감사합니다,2,2
1000552428426,배송 빠르고 만족합니다,2,2
1000552428426,"짜다고 물조 더 넣으라 했는데
정량 지키는게 좋을것 같아요
짜게 안먹는데 맛이 맹해지네요",1,1
1000552428426,새벽배송 좋아요 상품도 좋아요,2,2
1000552428426,너무맛있어서담에행사할때또살게요,2,2
1000552428426,아들이 좋아하는 우삼겹 순두부찌개,2,2
1000552428426,"좋아요
자주구매하고있어요",2,2
1000552428426,기대안했는데 엄청 맛있네요,2,2
1000552428426,오 생각보다 맛있고 진짜 순두부찌개 같아요! 파는 순두부찌개 소스보다 훨. 씬. 맛있어요! 다만 좀 매우니 참고 해서 사세요!,2,2
1000552428426,맛있게 잘 먹었습니다.,0,0
1000552428426,여행 가서 잘 먹었어요 훌륭,2,2
1000552428426,야채에서 쉰맛이 나고 상태별로,2,2
1000552428426,"진짜맛있으요ㅠㅠㅠ
딱 고기집맛이예요",2,2
1000552428426,"4인 가족 한 끼 찌개로 아주 좋아요. 고추 빼고 끓이면 아이들도 잘 먹습니다,",0,0
1000552428426,좋아요좋아요좋아ㅎㅎㅎ,2,2
1000552428426,최고예요!,1,1
1000552428426,맛있어서 종종 먹습니다~,2,2
1000552428426,우삼겹 들어갔으니 맛있어요 자극적이지 않고요,2,2
1000552428426,바지락만 더 첨가해서 먹었는데 맛있어요,2,2
1000552428426,"부모님집에 보내드렸는데 맛있다고 하시네요
간편하게 먹을 수 있어서 좋다고하십니다",2,2
1000552428426,저렴하게 구매했습니다,2,2
1000552428426,자주 이용하는 상품입니다,2,2
1000552428426,밀키트는 늘 추천함요,2,2
1000552428426,"맛있어요
또
구매해야죠",2,2
1000552428426,배달도 빠르고 좋아요,2,2
1000552428426,생각보다 맛있었어요^^,2,2
1000552428426,맛집 순두부 찌개와 다름없이 좋아요.,1,1
1000552428426,쓱 배송은 빠르고 안전하게 포장해서 와서 좋습니다,2,2
1000552428426,맛있어요 쉽고 편해요,2,2
1000552428426,배송 빠르고 좋아요 감사합니다 추천합니다,2,2
1000552428426,밥반찬으로 간단하게 한끼 해결 할 수 있습니다,2,2
1000552428426,자주 구매하는 제품입니다~,2,2
1000552428426,좋아요~  늘 구매하는 상품 입니다~~,2,2
1000552428426,맛있게 한 끼 해결하기,2,2
1000552428426,처음 사봤는데 맛있아요 ㅋㅋ,2,2
1000552428426,배송 편하고 냉장 유지되어 좋아요,2,2
1000552428426,"우리 세 식구가 맛있고 넉넉하게 먹을만한 양이고, 입맛 까다로운 울 딸도 맛있다고 하네요~",2,2
1000552428426,잘 포장되어 배송되었습니다. 별다른 준비없이 바로 요리할 수 있어 좋았습니다.,2,2
1000552428426,간편하게 쉽게 해 먹을 수 있어 좋네요.,0,0
1000552428426,늘 믿고 사는거예요 만족합니다,2,2
1000552428426,순두부찌게 맛있어요,2,2
1000552428426,고추기름 조금더 추가하니 더맛있어요,2,2
1000552428426,자주구매하는 제품입니다,2,2
1000552428426,자주 구매하는 상품,2,2
1000552428426,내용 알차고 좋아요,2,2
1000552428426,제 입맛엔 좀 안맞았어요. 왜 자꾸 순두부찌개에서 라면맛이 나는지ㅠ,2,2
1000552428426,신속한 배송 감사합니다.,0,0
1000552428426,밀키트 먹기가 간편해요,2,2
1000552428426,맛있어요 쉽고 편해요,2,2
1000552428426,맛있어서 늘 구매해요,2,2
1000552428426,집에 두부 더 추가해서 먹었어요,2,2
1000552428426,자주 주문하는 제품이에요,2,2
1000552428426,맛있어서 자주 구매합니다,2,2
1000552428426,배송 빠르고 좋습니다.,0,0
1000552428426,저한텐 좀 메워요.다른 야채를 더 넣으면 좋아요,2,2
1000552428426,배송 빠르고 좋아요~,2,2
1000552428426,쓱배송으로 편하게 먹어서 좋아요,2,2
1000552428426,유통기한 하루남음..,2,2
1000552428426,항상 구입하는 제품~ 너무 맛있어요.,0,0
1000552428426,맛 괜찮아요ㅎㅎ~~,2,2
1000552428426,배송도 빠르고 맛있어요~,2,2
1000552428426,조아요 조아요 조아요,2,2
1000552428426,순두부는 언제나 실망시키지 않아요 맛있게 먹었어요,2,2
1000552428426,맛있어요~재구매할꺼에요,2,2
1000552428426,좋  습  니  다  . / .,1,1
1000552428426,전에 먹어봤는데 맛있어서 또 시켰어요~ 맛있습니다.,0,0
1000552428426,맛있어요 또 주문할게요,2,2
1000552428426,재주문 10번도넘는 상품입니다,2,2
1000552428426,바지락살과 달걀 추가해서 먹으면 맛있어요,2,2
1000552428426,자주 구매하는 제품입니다,2,2
1000552428426,고기맛에 국물이 진해요,2,2
1000552428426,맛있게 먹었어요. 아이들이 좋아해요,1,1
1000552428426,맛있어요.  다만 우삽겹이  좀 더 있었으면  했어요. 다음에  또  주문할 거예요.,0,0
1000552428426,좋아요 맘에듭니다  좋아요,2,2
1000552428426,적당히 맛있어요~^^,2,2
1000552428426,매번 사는 제품이에요 좋아요,2,2
1000552428426,맛있어요 자주구매합니다.,1,1
1000552428426,안전한 배송 감사합니다,2,2
1000552428426,고기들어가써 더 맛있어요,2,2
1000552428426,맛있게 잘 먹었어요,2,2
1000552428426,편하고 맛있어요.굿굿,2,2
1000552428426,맛있어요 추천합니다,2,2
1000552428426,"한번 먹을만하네요
가끔 먹기 좋아요",2,2
1000552428426,배송빨라서좋았습니다 만족,2,2
1000552428426,"유통기한 6시간짜리 보내주셨네요
19일 오후에 받았는데 20일 까지네요
이정도면 80% 세일 제품이라 해도 
사먹을까 말까 고민할꺼예요
온라인 주문은 떨이제품만 골라서 보내주시나요?",2,2
1000552428426,가성비도 좋고 앗도 좋고,2,2
1000552428426,맛있게 잘 먹었습니다,2,2
1000552428426,처음 먹어봤는데 급할때 바로 해먹으니 편하고 맛도 좋아요^^,2,2
1000552428426,맛있어요..요리하기도 쉬워요,2,2
1000552428426,순두부찌게 먹고싶을때 간편하게 맛있게 먹을수있어 좋아요,2,2
1000552428426,사먹는 맛이랑 비슷했어요,2,2
1000552428426,항상 애용하는 제품이에요,2,2
1000552428426,기름이 많지만 맛있네요~,2,2
1000552428426,합리적인 가격에 잘 구매한 것 같아요 감사합니다,2,2
1000552428426,자주 시켜요 순두부를 더 해주면 완전 찌개로 완성입니다,2,2
1000552428426,맛있어요 깔끔해요 좋아요,2,2
1000552428426,저의 최애템이에요~ 식당에서 먹으면 뒷맛이 텁텁해서 많이 못먹는데 이건 진짜 많이 먹어요~ 맛있습니다. 피코크 최고♡,1,1
1000575098562,잘 받았습니다 ^^,2,2
1000575098562,조리하기 편하고 좋아요,2,2
1000575098562,자주 애용합니다. 요리하기 싫고 푸짐히게 먹고 싶을때마다 구입하네요.,0,0
1000575098562,맛있게먹었는데 먹고나서 보니 가쓰오부시가 일본산이라 걱정이 됌,2,2
1000575098562,샤브샤브 먹고 싶을 때 좋아요,2,2
1000575098562,고기만 추가구매하면 샤브요리 뚝딱,2,2
1000575098562,가성비가 좋아요~^^,2,2
1000575098562,항상 구매하는 상품 좋아요.,2,2
1000575098562,신선하고 깨끗해요.,1,1
1000575098562,유통기한이 내일까지인 제품을 보내주셨네요..매장에서는 할인해서 판매하시는제품 아닌가요?  쓱배송은 유통기한임박 상품들을 보내주시나봐요..이건 쫌 너무 한거같네요..,0,0
1000575098562,좋아요 좋아요좋아요,2,2
1000575098562,피코크샤브샤브 가격저렴득탬,2,2
1000575098562,잘 받았어요. 감사합니다.,1,1
1000575098562,"상품만족, 배송만족합니다.",0,0
1000575098562,자주 먹는 제품이에요 맛있어요 ~!!,0,0
1000575098562,좋아요~~마음에 들어요~~~,2,2
1000575098562,몇번째 사먹는데 요즘 세일하면서 좀 부실해진거같아요,2,2
1000575098562,"샤브샤브인줄알았는데
쟈료만잇네요",2,2
1000575098562,"고기뿐만 아니고 쭈꾸미샤브샤브해 먹으면 색다르고 맛있어요
야채버섯조합 좋고 육수 맛있어요
간편식 못잃어",1,1
1000575098562,늘 구매하는 상품입니다 추천합니다,2,2
1000575098562,또 먹고싶어요...국물 최고,2,2
1000575098562,포장지보고 고기가 있는줄 알았어요..,0,0
1000575098562,피코크 샤브샤브는 이번에 처음구입했어요 소고기는 따로 구입해서 먹었는데 나쁘지않아 재구매의사있습니다 집에서도  샤브샤브를 간단히 해먹을수있어 좋았어요,1,1
1000575098562,가격도 싸고 아주 좋아요,2,2
1000575098562,행사가로 구매해서 넘 좋아요,2,2
1000575098562,담에도 구매할게요 좋아요,2,2
1000575098562,샤브샤브 땡길때 간편하게 해 먹을 수 있어서 좋아요,2,2
1000575098562,"벌써 3번째 구매
건강 생각해서 먹어요",2,2
1000575098562,품절이 잦아 아쉽긴한데 샤브샤브 하기에 정말 좋은재료예요,2,2
1000575098562,"먹어보기전이라서 별하나뺐어요
맛날거같아요",2,2
1000575098562,신선하고 양도 많아요,2,2
1000575098562,2-3명에서 먹기 딱 좋았아요,2,2
1000575098562,"잘받았습니다 
잘받았습니다",2,2
1000575098562,감사합니다고맙습니다,2,2
1000575098562,배송이 빠르고 포장이 좋아요.,0,0
1000575098562,늘 애용하는 상품으로 좋아요^^,2,2
1000575098562,"늘 사는 제품입니다
맛있어요",2,2
1000575098562,간편하게먹기참좋습니다,2,2
1000575098562,"샤브샤브를 좋아해서 자주 구매해서
간편하게 먹고  있어요",2,2
1000575098562,1인가구 야채 하나하나 사서 손딜하고 버릴바에 그냥 이거사는게 최고,2,2
1000575098562,상품은 화면에 보이는 그대로이고 꼼꼼히 포장되어 배송돼서 항상 믿고 쓱에서 장 봐요. 할인카드 제휴 혜택으로 마트 방문보다 저렴하게 구매해서 만족합니다.,0,0
1000575098562,고기 들었는줄 알았는데 안들어서 당황했지만 맛은 굿,2,2
1000575098562,가족들끼리 푸짐하게 먹어요,2,2
1000575098562,"굿입니다.
많이파세요",0,0
1000575098562,제품만족 가격만족 배송만족,2,2
1000575098562,모두 모드 보통입니다,2,2
1000575098562,좋아요 맛있어요 자주 구매해요,2,2
1000575098562,너무 신선하고 좋아요 자주 구매 할께요 배송도 빠르고 맛잇어요,1,1
1000575098562,잘받았습니다 감사합니다,2,2
1000575098562,있던 고기랑 해서 간단하게 먹기 좋았어요,2,2
1000575098562,맛잇게 먹엄ㅅ김한데 야채만 조금 잇어서 굳이 이가격?,0,0
1000575098562,가성비상품이에요~~늘 쟁겨두고먹어요^^,2,2
1000575098562,저렴하게 잘 구입했어요. 좋아요,0,0
1000575098562,세일해서 구매했어요,2,2
1000575098562,저렴한 가격에 잘 구매했습니다,2,2
1000575098562,최고에요 맛있어요 재주문각입니다,2,2
1000575098562,구성품리 좋아 항상 구매합니다,2,2
1000575098562,간편하게 손쉬어 자주 구매,2,2
1000575098562,자주 구매합니다 만족합니다,2,2
1000575098562,고기만 추가해서 먹으면 됩니다,2,2
1000575098562,좋아용 좋아용 좋아용,2,2
1000575098562,쓱배송 신선하고좋아요,2,2
1000575098562,세일해서 구매했어요,2,2
1000575098562,맛있어서 자주 구매합니다 좋아요,2,2
1000575098562,잘 받았습니다 ^^,2,2
1000575098562,맛있게 잘 먹었습니다,2,2
1000575098562,소스와 야채까지 들어 있어서 편하고 맛도 괜찮아서 샤브샤브용으로 항상 구매하는 제품입니다. 샤브샤브용 고기 따로 준비하고 다양한 야채와 버섯 추가로 준비해서 같이 먹고 마지막에 칼국수까지 넣어 먹으면 맛있습니다.,0,0
1000575098562,항상 구매하는 상품 좋아요.,2,2
1000575098562,샤브용 재료를 한번에 할 수 있어서 조아요,2,2
1000575098562,재료가 신선하고 소스도 너무 맛있었어요 샤브샤브 좋아하는데 자주 구매할듯합니다^^,2,2
1000575098562,좋아요 좋아요 좋아요~~,2,2
1000575098562,세일해서 구입했어요,2,2
1000575098562,좋아요좋아요자주이용해요,2,2
1000575098562,그럭저럭 괜찮은거 같습니다.,0,0
1000575098562,"늘 배송시키는 상품이네요ㅡㅡ
배송도 정해진 시간내 도착하고
집앞까지 배송되어 너무 편해요",2,2
1000575098562,새벽배송 cj로 바뀌고 파손도 안되고 포장도 깔끔하고 좋습니다,1,1
1000575098562,간단하게 샤브샤브 해먹기 좋아요,2,2
1000575098562,배송 다음날 먹었는데 채소 상태 좋았어요. 고기가 없는데 가격이 좀 비싼 듯,2,2
1000575098562,재료가 신선하니 좋아요,2,2
1000575098562,조아요조아요 괜찮아요,2,2
1000575098562,매번 사먹는데 맛있어요~~,2,2
1000575098562,그런대로 괜찮은 거 같아요,2,2
1000575098562,양이 많이 줄고 신선함이 떨어지네요,2,2
1000575098562,"고기가 없어서 아쉬워서 별 두개뺐어요
따로 산 샤브샤브요 고기는 냄새나서 못먹었어요
잘 구매하면 좋겠네요",1,1
1000575098562,샤브요리재료 편해요,2,2
1000575098562,샤브샤브가 먹고 싶어서 구매 했습니다.,0,0
1000575098562,샤브샤브 할때 가성비 좋게 애용할수 있는 밀키트네요,2,2
1000575098562,들어있는 육수가 아주 맛있어요. 샤브샤브 해먹고 국수 끓여 먹을니 너무 만족스럽네요 .,0,0
1000575098562,"셔브샤브를 간단히
해먹을수있어여",2,2
1000575098562,숙주가 들어 있어 더 좋아요.,0,0
1000575098562,함께 들어 있는 소스가 맛있어요.,0,0
1000575098562,자주 주문해먹는데 구성이 좋아요.,0,0
1000575098562,정말 간편하게 먹을 수 있어요.,0,0
1000575098562,가격만 좀 저렴했으면..,2,2
1000575098562,가격 대비 여러가지 야채가 있어서 좋아요.,2,2
1000575098562,밀키트 사고 야채 고기 추가하면 간편하게 좋아요,2,2
1000575098562,감사합니다고맙습니다,2,2
1000575098562,한끼 먹기 딱 좋아요. 소스까지 완벽,0,0
1000575098562,맛있게 잘 먹었습니다.,0,0
1000575098562,넘 괜찮았음 고기는 좀 별루,2,2
1000575098562,"2인 샤브샤브 먹으려고 샀는데 좋습니다! 육수베이스랑 찍어먹을 소스(2개있어서 더 좋음)도 맛있고, 같이 들어있는 채소들도 다양합니다. 여기에 버섯 조금 더 사서 추가해먹으니까 넉넉하네요.",0,0
1000575098562,피코크 샤브샤브로 늘 집에서 간편하게 즐깁니다.,0,0
1000575098562,샤브샤브 간편하게 조리할수있어서 좋아요,2,2
1000575098562,간편하게 먹기 좋고 맛있어요,2,2
1000575098562,"고기 있는지 알고 샀다가 당황
조리과정은 라면 끓이기보다 더쉬워용!",0,0
1000575098562,무난하니 고내찬습니다,2,2
1000575098562,언제나 믿고 사는 좋은 상품입니다.,0,0
1000575098562,와... 상태가 너무해요... 확인은 어느정도 하고 보내주셔야죠..,0,0
1000575098562,"대부분 만족했지만  조리하려고  야채를  분리하니  숙주가
안 신선해요....  물러지려고하기  직전의  상태라  가리기 귀찮아버렸네요....  선택은  소비자의 몫이긴하나  미리  공지나 코멘트가 있었으면합니다~",2,2
1000575098562,"집에 있던 두부, 만두, 팽이버섯, 고기 추가했어요. 배추상태가 좀 별로라 양옆 조금 썰어냈고, 그외 육수며 소스까지 들어있어 준비가 간편해졌어요.",0,0
1000575098562,채소만 들어 있어요  그냥 그러네요,2,2
1000575098562,"고기랑 냉장고에 있던 야채 추가해서 휘리릭 먹기 좋아요
맛잇고 간편한 식사로 적당합니다.",0,0
1000575098562,샤브샤브 재료 양 좋고 신선해요,2,2
1000575098562,자주 구매하는 상품입니다,2,2
1000575098562,"간단히 샤브샤브 해먹기 좋습니다
유자간장소스가 맛있어요",2,2
1000575098562,고기없는 버젼이었네요ㄱㄱㅋ 급히사느라 몰랐음,2,2
1000575098562,아주 맛있어요 만족합니다 아주 맛있어요 만족합니다!,1,1
1000575098562,요리 잘해 먹었습니다,2,2
1000575098562,고기가 따로라서 더 좋은것같아요. 재료 신선하고 간편합니다,2,2
1000575098562,국물 깔끔하고 만두 추가해 먹음 맛있는 만두전골 ㅎㅎ,1,1
1000575098562,좋아용 나 지금 집 가는 중 가장 큰 이유 없이 좋아용 나 지금 집 가는,2,2
1000575098562,신선하고 양도 많아요,2,2
1000575098562,"추운 날에는
역시 샤브샤브",2,2
1000575098562,야채 양이 점점 줄어요 가격을 올리고 양이 좀 넉넉했으면 좋겠어요 따로 야채를 구입해야 해서 번거롭네요,1,1
1000575098562,고소하고 맛있어서 좋아요,2,2
1000575098562,16일날 배송 받았어요. 포장도 꼼꼼히 되어 있고 칼국수 면까지 있어 좋네요. ㅎㅎ,0,0
1000575098562,샤브샤브 편하게 해 먹을 수 있어요,2,2
1000575098562,감사합니다 .감사합니다.,0,0
1000575098562,가격 품질 가성비 다 좋아 항상 재구매 합니다.,0,0
1000575098562,너무편하고 칼국수도 맛나요,2,2
1000575098562,샤브샤브 찬바람 살짝 불면 생각나요,2,2
1000575098562,야채 모듬이라 잘 먹었어요 편해요,2,2
1000575098562,좋아요~좋아요~^^,2,2
1000575098562,고기는없지만 재료가신선해요,2,2
1000575098562,"샤브샤브요리때 정말 편해요
이번엔 청경채가  아주작은걸로 두개들어있어서 아쉬웠어요",1,1
1000575098562,자주 구매하는 상품입니다,2,2
1000575098562,설거지도 간단하고 맛있고 영양가높은 식사,2,2
1000575098562,감사합니다감사합니다,2,2
1000575098562,간편하고 좋아요 ㅋㅋ,2,2
1000575098562,맛있어요. 정말 잘사먹어요,2,2
1000575098562,야채 상태가 조금 아쉽지만 저렴해서 좋았습니다,2,2
1000575098562,가격만 좀 저렴했으면..,2,2
1000575098562,너무 맛있어요~자주구매합니다,2,2
1000575098562,맛있어요 좋아요..,2,2
1000575098562,좋아요 좋아요 좋아요,2,2
1000575098562,좋은상품빠른배송으로잘받았습니다,2,2
1000575098562,좋아용 나 지금 집 가는 중 가장 큰 이유 없이 좋아용 나 좋아용 나,2,2
1000575098562,할인할때 쟁여 놓는 상품이예요,2,2
1000575098562,세일해서 구입해서 샤브샤브 해서 먹었어요,2,2
1000575098562,품질에 매우 만족합니다.,0,0
1000575098562,"야채랑 칼국수에 소스까지 올인원이라 조리하기 너무편합니다 
푸짐하고 맛있어요",1,1
1000575098562,샤브샤브 밀키트 중 제일 맛있네요!,0,0
1000575098562,만족합니다 맘에듭니다,2,2
1000575098562,조금 더 넉넉히 들어있으면 좋겠어요,2,2
1000575098562,야채가 신선하고 소스도 맛있어요.,0,0
1000575098562,고기 추가해서 먹으면 맛있어요,2,2
1000575098562,맛은 있는데 유통기한이 너무 짧은 제품이 왔어요.. 이런건 보내면 안되는거 아닌가요? 채소가 전체적으로 무르고 신선하지 않았어요. 이럴줄 알았으면 안 샀을거 같아요.,0,0
1000575098562,"고기가 없어서 아쉬워서 별 두개뺐어요
따로 산 샤브샤브요 고기는 냄새나서 못먹었어요
잘 구매하면 좋겠네요",1,1
1000575098562,팽이버섯 압축까지 짱짱한게 포장은 만족이에요 근데 전 870g만 보고 고기도 당연히 있는건줄 알았어요..^^먹을려고 보니 없어서 급하게 배민 주문..ㅎ,2,2
1000575098562,괜찮은 상품입니다.,1,1
1000575098562,고기만 따로 사야해요,2,2
1000575098562,면도들어가있고 푸짐해요,2,2
1000575098562,찍어먹는 소스가 2개나 들어있어 좋아요,2,2
1000575098562,항상 구매하는 제품,2,2
1000575098562,항상 구매하는제품이라 좋긴한데 숙주상태가 조금 아쉬워요...,2,2
1000575098562,야미 많이 작아요 버섯 추가해서 먹었어요,2,2
1000575098562,안 내용물이 싱심하지 않코 짓물러 있어서 버릴거 버리고 그대로 둿습니다ㅠ,1,1
1000575098562,자주 구매합니다 샤브샤브 집에서 즐겨,2,2
1000575098562,좋아요 좋아요 좋아요,2,2
1000575098562,샤브샤브용으로 샀어요 맛있어요,2,2
1000575098562,"고기가 들어 있는줄 알았는데,, 아니었어요..
그래도 야채 신선해서 좋았고, 조리 간편합니다.
또 소스와 칼국수도 들어있어서 좋았습니다.
하지만 유통기한은 넉넉하지 않았습니다.",0,0
1000575098562,저렴하게 잘 샀습니다.,0,0
1000575098562,샤브샤브해먹기 너무 좋아요,2,2
1000575098562,소스도있고 야채도 적당히 있어서 좋아요,2,2
1000575098562,국물이 맛있고 소스도 맛있습니다,2,2
1000575098562,샤브샤브  요리재료 편하고 신선해요,2,2
1000575098562,제품 잘 받았습니다. 잘 먹겠습니다.,1,1
1000575098562,샤브샤브 편하게 만들어 먹을 수 있어 좋아요.,0,0
1000575098562,늘 먹던 제품 입니다~ 배송 빠르고 좋네요!,0,0
1000575098562,맛있어요. 아이들이 좋하애요,2,2
1000575098562,맛있어요~ 빠른배송감사해요,2,2
1000575098562,난 늘먹어요 맛있게 맛나게,2,2
1000575098562,매번주문해서 먹고있습니다,2,2
1000575098562,할인이 아닌 제품을 사야지 야채가 신선해요!,1,1
1000575098562,맜있어요...좋아요.,1,1
1000575098562,"행사하고 소스도 들어있어서 구매해봤어요
맛있을거같네요",2,2
1000575098562,배송빠르고  상품 잘 왔어요.,0,0
